訂單號,訂單序號,品號,品名,規格,訂單數量,單價,訂單金額,匯率,結案碼,客戶代號,客戶簡稱,型態別,通路別
201508024  ,0001,6100149-E-C02,基本維修+軸心修改,AXS0030C/XXS0030CMR00001,5.0,0.0,0.0,32.04,Y,F0001,AMAT,202,102
201508024  ,0002,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,14.0,0.0,0.0,32.04,Y,F0001,AMAT,202,102
201509001  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201509002  ,0001,6100163-D-C02,軸封基本維修+軸心+導磁環,AXH0075C/52-121609A,1.0,81000.0,81000.0,1.0,Y,F0094,AUOL3C,201,102
201509003  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201509004  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,1.0,16150.0,16150.0,1.0,Y,F0012,INX-7,201,102
201509005  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,4.0,16150.0,64600.0,1.0,Y,F0009,INX-4,201,102
201509006  ,0001,6100026-A-C02,軸封基本維修,AXM0020C/07143J,3.0,27000.0,81000.0,1.0,Y,F0069,AUOL5C,201,102
201509007  ,0001,6100039-E-C02,軸封基本維修+新軸承結構,AXC0134C/W-X00539,1.0,160000.0,160000.0,1.0,Y,F0094,AUOL3C,201,102
201509008  ,0001,6100063-H-C02,軸封基本維修+外殼+軸心+導磁環,BXS2000W/52-121187B、C,1.0,190000.0,190000.0,1.0,Y,S0044,UMC 8F,201,101
201509009  ,0001,6100069-A-F02,軸封基本維修,BXS0875C/52-131938C,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201509010  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,4.0,9150.0,36600.0,1.0,Y,F0073,AUOL7A,201,102
201509011  ,0001,6100092-C-F01,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A,1.0,34000.0,92000.0,1.0,Y,F0076,聯毅,202,101
201509011  ,0002,6100146-C-F01,軸封基本維修+導磁環,BCM1000C/50-103319J,1.0,34000.0,92000.0,1.0,Y,F0076,聯毅,202,101
201509011  ,0003,6100145-A-F01,軸封基本維修,BCM1000C/10-22012404,1.0,24000.0,92000.0,1.0,Y,F0076,聯毅,202,101
201509012  ,0001,6100061-B-F01,軸封基本維修+內軸心,AXC0050C/10C-22042400 FOR 聯毅,1.0,43700.0,43700.0,1.0,Y,F0076,聯毅,202,101
201509013  ,0001,6100187-A-C02,軸封基本維修,57-133133K,1.0,0.0,0.0,1.0,y,L0002,晶電龍潭廠,201,103
201509014  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,4.0,16500.0,66000.0,1.0,Y,F0009,INX-4,201,102
201509015  ,0001,6100090-A-C01,軸封基本維修,AXS0030W/AL2290,3.0,12300.0,55200.0,1.0,Y,F0067,AUOL6B,201,102
201509015  ,0002,6100127-A-C01,軸封基本維修,AXS0030W/52-132565J,1.0,9150.0,55200.0,1.0,N,F0067,AUOL6B,201,102
201509015  ,0003,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9150.0,55200.0,1.0,Y,F0067,AUOL6B,201,102
201510001  ,0001,6100134-D-C01,軸封基本維修+軸心+導磁環,AXS0030W/XXS0030WMR00002,1.0,27150.0,27150.0,1.0,Y,F0012,INX-7,201,102
201510002  ,0001,6100061-B-F01,軸封基本維修+內軸心,AXC0050C/10C-22042400 FOR 聯毅,1.0,43700.0,43700.0,1.0,N,F0076,聯毅,202,101
201510003  ,0001,6100189-E-C02,軸封基本維修+導磁軸環,AXC0080C/203S,1.0,72000.0,155000.0,1.0,Y,S0029,錸德,201,105
201510003  ,0002,6100190-F-C02,軸封基本維修+導磁軸環+內外導磁環+外殼整修,AXC0080C/67157Z,1.0,83000.0,155000.0,1.0,Y,S0029,錸德,201,105
201510004  ,0001,6100194-B-C01,軸封基本維修+軸心,BSS0250C/52A116659Z,1.0,10000.0,10000.0,1.0,Y,O0027,佶聖,202,101
201510005  ,0001,311000807,軸心,(SUS420)X280G010,4.0,6400.0,25600.0,1.0,Y,F0090,AUO L7B,201,102
201510006  ,0001,311000807,軸心,(SUS420)X280G010,9.0,6400.0,57600.0,1.0,Y,F0075,AUOL8A,201,102
201510007  ,0001,6100065-G-000,軸封拆解評估,BXS2250C/Brooks MTR-5,1.0,0.0,0.0,1.0,N,F0077,亦立,202,101
201510008  ,0001,311000807,軸心,(SUS420)X280G010,4.0,6400.0,25600.0,1.0,Y,F0075,AUOL8A,201,102
201510009  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201510010  ,0001,6100065-A-C02,軸封基本維修,BXS2250C/Brooks MTR-5,1.0,23000.0,23000.0,1.0,Y,F0077,亦立,202,101
201510011  ,0001,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201510012  ,0001,6100130-A-C02,軸封基本維修,AXH0200C/MVS-TS200FUS,1.0,370000.0,440000.0,1.0,N,F0086,優貝克,202,102
201510012  ,0002,6100130-E-000,軸封機架組裝+1顆軸承(16038 C3),AXH0200C/MVS-TS200FUS,1.0,65000.0,440000.0,1.0,N,F0086,優貝克,202,102
201510012  ,0003,6100130-F-000,主軸檢測(圖:1000726-01),AXH0200C/MVS-TS200FUS,1.0,5000.0,440000.0,1.0,N,F0086,優貝克,202,102
201510013  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,9.0,9150.0,82350.0,1.0,Y,F0090,AUO L7B,201,102
201510013  ,0002,6100129-A-C01,軸封基本維修,AXS0030W/AL2711,1.0,0.0,82350.0,1.0,Y,F0090,AUO L7B,201,102
201510014  ,0001,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201510015  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,4.0,16500.0,66000.0,1.0,Y,F0009,INX-4,201,102
201510016  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,4.0,9150.0,36600.0,1.0,Y,F0073,AUOL7A,201,102
201510017  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,2.0,17000.0,77000.0,1.0,Y,F0011,INX-6,201,102
201510017  ,0002,6100037-D-C01,軸封基本維修+軸心+導磁環,AXS0030W/AL2710,1.0,33500.0,77000.0,1.0,Y,F0011,INX-6,201,102
201510017  ,0003,6100122-A-C01,軸封基本維修,AXS0030W/AL2720,1.0,9500.0,77000.0,1.0,Y,F0011,INX-6,201,102
201510018  ,0001,6100036-B-F05,軸封基本維修+軸心,AXS0030W/AL1260,1.0,13000.0,26000.0,1.0,Y,P0002,瀚宇彩晶,201,102
201510018  ,0002,6100036-D-F05,軸封基本維修+軸心+導磁環,AXS0030W/AL1260,1.0,13000.0,26000.0,1.0,Y,P0002,瀚宇彩晶,201,102
201510019  ,0001,311000807,軸心,(SUS420)X280G010,1.0,6650.0,16550.0,1.0,Y,F0070,AUOL6A,201,102
201510019  ,0002,311000849,導磁環,X280G064,1.0,9900.0,16550.0,1.0,Y,F0070,AUOL6A,201,102
201510020  ,0001,311000807,軸心,(SUS420)X280G010,10.0,6650.0,103000.0,1.0,Y,F0070,AUOL6A,201,102
201510020  ,0002,311000855,軸心,X330G001,4.0,6650.0,103000.0,1.0,Y,F0070,AUOL6A,201,102
201510020  ,0003,311000849,導磁環,X280G064,1.0,9900.0,103000.0,1.0,Y,F0070,AUOL6A,201,102
201510021  ,0001,311000807,軸心,(SUS420)X280G010,8.0,6650.0,66500.0,1.0,Y,F0070,AUOL6A,201,102
201510021  ,0002,311001073,軸心,(SUS420),2.0,6650.0,66500.0,1.0,Y,F0070,AUOL6A,201,102
201510022  ,0001,6100065-A-C02,軸封基本維修,BXS2250C/Brooks MTR-5,1.0,23000.0,23000.0,1.0,Y,F0077,亦立,202,101
201510023  ,0001,6100185-C-F02,軸封基本維修+導磁環,BXS0875C/14030854,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201510024  ,0001,6100169-H-000,軸封清潔+馬達線圈,XXH0100W/AL1340,1.0,0.0,0.0,1.0,Y,F0088,恆顥,201,102
201511001  ,0001,6100063-H-C02,軸封基本維修+外殼+軸心+導磁環,BXS2000W/52-121187B、C,1.0,200000.0,200000.0,1.0,Y,S0002,UMC 8AB,201,101
201511002  ,0001,6100169-F-000,軸封基本維修+馬達組+編碼器組*2(AK ERM+ROQ425),XXH0100W/AL1340,1.0,2300000.0,2300000.0,1.0,Y,F0088,恆顥,201,102
201511003  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9150.0,9150.0,1.0,Y,F0070,AUOL6A,201,102
201511004  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9500.0,26500.0,1.0,Y,F0012,INX-7,201,102
201511004  ,0002,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,1.0,17000.0,26500.0,1.0,Y,F0012,INX-7,201,102
201511004  ,0003,6100134-A-C01,軸封基本維修,AXS0030W/XXS0030WMR00002,1.0,0.0,26500.0,1.0,Y,F0012,INX-7,201,102
201511004  ,0004,6100134-D-C01,軸封基本維修+軸心+導磁環,AXS0030W/XXS0030WMR00002,1.0,0.0,26500.0,1.0,Y,F0012,INX-7,201,102
201511005  ,0002,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,2.0,38500.0,77000.0,1.0,Y,S0034,奈司特,203,101
201511006  ,0001,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201511007  ,0001,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201511008  ,0001,6500002-A-000,TG模組基本維修,AHD 469 End BLOCK 從動端,1.0,31000.0,31000.0,1.0,N,O0055,旭騰,203,107
201511009  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201511010  ,0002,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,12.0,0.0,0.0,32.36,Y,F0001,AMAT,202,102
201511011  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,4.0,18900.0,75600.0,1.0,N,F0009,INX-4,201,102
201511012  ,0001,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,18.0,0.0,0.0,32.36,Y,F0001,AMAT,202,102
201511013  ,0001,6100090-A-C01,軸封基本維修,AXS0030W/AL2290,3.0,12300.0,72900.0,1.0,Y,F0067,AUOL6B,201,102
201511013  ,0002,6100127-A-C01,軸封基本維修,AXS0030W/52-132565J,2.0,9000.0,72900.0,1.0,Y,F0067,AUOL6B,201,102
201511013  ,0003,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9000.0,72900.0,1.0,Y,F0067,AUOL6B,201,102
201511013  ,0004,6100127-A-C01,軸封基本維修,AXS0030W/52-132565J,1.0,9000.0,72900.0,1.0,Y,F0067,AUOL6B,201,102
201511014  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201511015  ,0001,6100090-B-C01,軸封基本維修+軸心,AXS0030W/AL2290,3.0,18500.0,55500.0,1.0,Y,F0012,INX-7,201,102
201511016  ,0001,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,2.0,0.0,0.0,32.36,Y,F0001,AMAT,202,102
201511017  ,0001,6100191-A-C02,軸封基本維修,AXH0075C/65070Z,1.0,41500.0,41500.0,1.0,Y,F0081,業實,202,102
201511018  ,0001,6500002-A-000,TG模組基本維修,AHD 469 End BLOCK 從動端,1.0,31000.0,34385.0,1.0,Y,O0057,竑瑞,203,107
201511018  ,0002,410120258,軸承,(SUJ2)6818 VV,1.0,3385.0,34385.0,1.0,Y,O0057,竑瑞,203,107
201511019  ,0001,311001073,軸心,(SUS420),3.0,6187.5,49500.0,1.0,Y,F0070,AUOL6A,201,102
201511019  ,0002,311000813,軸心,X280G081,1.0,6187.5,49500.0,1.0,Y,F0070,AUOL6A,201,102
201511019  ,0003,311000807,軸心,(SUS420)X280G010,4.0,6187.5,49500.0,1.0,Y,F0070,AUOL6A,201,102
201511020  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201512001  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,12000.0,46000.0,1.0,Y,F0011,INX-6,201,102
201512001  ,0002,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,2.0,17000.0,46000.0,1.0,Y,F0011,INX-6,201,102
201512002  ,0001,6100125-B-C01,軸封基本維修+軸心,AXS0030W/AL3851,1.0,34000.0,34000.0,1.0,Y,F0008,INX-C3,201,102
201512003  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201512004  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,4.0,16000.0,64000.0,1.0,N,F0009,INX-4,201,102
201512005  ,0001,6100122-B-C01,軸封基本維修+軸心,AXS0030W/AL2720,3.0,17000.0,51000.0,1.0,Y,F0012,INX-7,201,102
201512006  ,0001,6100069-G-000,軸封拆解評估,BXS0875C/52-131938C,1.0,0.0,0.0,1.0,N,O0002,貫旭,202,107
201512007  ,0001,6100092-C-F01,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A,1.0,34000.0,34000.0,1.0,Y,F0076,聯毅,202,101
201512008  ,0001,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201512009  ,0001,6100202-A-C01,軸封基本維修,AXS0005C/48543K,1.0,12500.0,12500.0,1.0,Y,S0011,力積電,201,101
201512010  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,2.0,39500.0,79000.0,1.0,Y,F0076,聯毅,202,101
201512011  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,4.0,9150.0,36600.0,1.0,Y,F0073,AUOL7A,201,102
201512012  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201512013  ,0001,121000003,VCA-Performa 300,完整系統(P300+主機+影像),1.0,680000.0,680000.0,1.0,N,S0012,TSMC 2&5,201,101
201512014  ,0001,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,12.0,0.0,0.0,32.735,Y,F0001,AMAT,202,102
201601001  ,0001,6100133-C-C01,軸封基本維修+導磁環,AXS0020W/XXS0020WMR00001,2.0,0.0,0.0,1.0,y,S0015,新唐,201,101
201601002  ,0001,6100065-A-C02,軸封基本維修,BXS2250C/Brooks MTR-5,1.0,22000.0,22000.0,1.0,Y,F0076,聯毅,202,101
201601003  ,0001,6100069-C-F02,軸封基本維修+導磁環,BXS0875C/52-131938C,2.0,28400.0,56800.0,1.0,Y,O0002,貫旭,202,107
201601004  ,0001,6100039-E-C02,軸封基本維修+新軸承結構,AXC0134C/W-X00539,1.0,159000.0,159000.0,1.0,Y,F0065,AUOL4A,201,102
201601005  ,0001,6100061-B-F01,軸封基本維修+內軸心,AXC0050C/10C-22042400 FOR 聯毅,1.0,49500.0,49500.0,1.0,Y,F0076,聯毅,202,101
201601006  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,2.0,9000.0,36000.0,1.0,Y,F0067,AUOL6B,201,102
201601006  ,0002,6100127-A-C01,軸封基本維修,AXS0030W/52-132565J,1.0,9000.0,36000.0,1.0,Y,F0067,AUOL6B,201,102
201601006  ,0003,6100122-A-C01,軸封基本維修,AXS0030W/AL2720,1.0,9000.0,36000.0,1.0,Y,F0067,AUOL6B,201,102
201601007  ,0001,6100037-B-C01,軸封基本維修+軸心,AXS0030W/AL2710,4.0,17000.0,88500.0,1.0,Y,F0011,INX-6,201,102
201601007  ,0002,6100122-B-C01,軸封基本維修+軸心,AXS0030W/AL2720,1.0,20500.0,88500.0,1.0,Y,F0011,INX-6,201,102
201601008  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,39500.0,39500.0,1.0,Y,F0076,聯毅,202,101
201601009  ,0001,132000054,軸封新品,BBS0375CNR00001,5.0,8000.0,40000.0,1.0,N,E0001,聚昌,202,103
201601010  ,0001,6100134-A-C01,軸封基本維修,AXS0030W/XXS0030WMR00002,1.0,9100.0,18200.0,1.0,Y,F0073,AUOL7A,201,102
201601010  ,0002,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9100.0,18200.0,1.0,Y,F0073,AUOL7A,201,102
201601011  ,0001,6100206-A-F02,軸封基本維修,BXS0875C/16010306,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201601012  ,0001,6100140-E-C02,軸封基本維修+Encoder(AK ERM)+馬達組,XXH0100W/AL1350,1.0,2300000.0,2300000.0,1.0,N,F0088,恆顥,201,102
201601013  ,0001,6100140-E-C02,軸封基本維修+Encoder(AK ERM)+馬達組,XXH0100W/AL1350,1.0,2300000.0,2300000.0,1.0,Y,F0092,凌巨,201,102
201601014  ,0001,6100207-B-F02,軸封基本維修+導磁環,BXS0875C/46634Z,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201601015  ,0001,6100092-C-F01,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A,2.0,34000.0,68000.0,1.0,Y,F0076,聯毅,202,101
201601016  ,0001,6100122-B-C01,軸封基本維修+軸心,AXS0030W/AL2720,3.0,16150.0,48450.0,1.0,Y,F0012,INX-7,201,102
201601017  ,0001,132000164,軸封新品,AFS0010CNR00004,1.0,23700.0,23700.0,1.0,N,O0079,鈦昇,202,107
201602001  ,0001,6100155-B-C02,軸封基本維修+軸心,AXS0006C/63739Z,1.0,13000.0,13000.0,1.0,Y,S0091,TSMC-8,201,101
201602002  ,0001,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,9.0,0.0,0.0,33.495,Y,F0001,AMAT,202,102
201602003  ,0001,6100039-E-C02,軸封基本維修+新軸承結構,AXC0134C/W-X00539,1.0,158000.0,158000.0,1.0,Y,F0065,AUOL4A,201,102
201602004  ,0001,6100208-C-F02,軸封基本維修+導磁環,BCS1000C/54-116667A,1.0,23500.0,23500.0,1.0,Y,S0002,UMC 8AB,201,101
201602005  ,0001,6100061-G-000,軸封拆解評估,AXC0050C/10C-22042400,3.0,39500.0,118500.0,1.0,N,F0076,聯毅,202,101
201602006  ,0001,6100133-A-C01,軸封基本維修,AXS0020W/XXS0020WMR00001,1.0,25500.0,53000.0,1.0,Y,S0015,新唐,201,101
201602006  ,0002,6100133-E-C01,軸封基本維修+內外端蓋,AXS0020W/XXS0020WMR00001,1.0,27500.0,53000.0,1.0,Y,S0015,新唐,201,101
201602007  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,37000.0,1.0,Y,F0076,聯毅,202,101
201602008  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,3.0,37000.0,111000.0,1.0,Y,F0076,聯毅,202,101
201603001  ,0001,311000807,軸心,(SUS420)X280G010,13.0,6400.0,83200.0,1.0,Y,F0073,AUOL7A,201,102
201603002  ,0001,6100039-E-C02,軸封基本維修+新軸承結構,AXC0134C/W-X00539,1.0,158000.0,158000.0,1.0,Y,F0065,AUOL4A,201,102
201603003  ,0001,6100092-C-F01,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A,1.0,34000.0,71000.0,1.0,Y,F0076,聯毅,202,101
201603003  ,0002,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,71000.0,1.0,Y,F0076,聯毅,202,101
201603004  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,3.0,9100.0,27300.0,1.0,Y,F0073,AUOL7A,201,102
201603005  ,0001,6100108-A-C02,軸封基本維修,AXC0075C/32401B、E,1.0,53000.0,53000.0,1.0,Y,S0011,力積電,201,101
201603006  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,37000.0,1.0,Y,F0076,聯毅,202,101
201603007  ,0001,6100090-A-C01,軸封基本維修,AXS0030W/AL2290,4.0,12200.0,48800.0,1.0,Y,F0070,AUOL6A,201,102
201603008  ,0001,6100208-C-F02,軸封基本維修+導磁環,BCS1000C/54-116667A,1.0,23500.0,23500.0,1.0,Y,S0002,UMC 8AB,201,101
201603009  ,0001,311000807,軸心,(SUS420)X280G010,5.0,6310.0,163200.0,1.0,Y,F0067,AUOL6B,201,102
201603009  ,0002,311000813,軸心,X280G081,3.0,6310.0,163200.0,1.0,Y,F0067,AUOL6B,201,102
201603009  ,0003,311001018,軸心,(SUS420)X280G032,1.0,6310.0,163200.0,1.0,Y,F0067,AUOL6B,201,102
201603009  ,0004,311001073,軸心,(SUS420),1.0,6310.0,163200.0,1.0,Y,F0067,AUOL6B,201,102
201603009  ,0005,311001019,導磁環,(SUS420)X280G062,2.0,9400.0,163200.0,1.0,Y,F0067,AUOL6B,201,102
201603009  ,0006,311000986,軸心,(SUS420)φ56.85*L162,10.0,8130.0,163200.0,1.0,Y,F0067,AUOL6B,201,102
201603010  ,0001,6100127-A-C01,軸封基本維修,AXS0030W/52-132565J,1.0,9000.0,9000.0,1.0,Y,F0067,AUOL6B,201,102
201603011  ,0001,6100211-F-000,軸封基本維修+感測線,BXS3156A/1180290,1.0,70000.0,70000.0,1.0,Y,O0084,派博科技,202,107
201603012  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,37000.0,1.0,Y,F0076,聯毅,202,101
201603013  ,0001,6100092-G-000,軸封拆解評估,BCM1000C/22-286915-00A/22-397496-00A,1.0,0.0,0.0,1.0,N,O0088,杰博,202,107
201603014  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,4.0,9100.0,36400.0,1.0,Y,F0073,AUOL7A,201,102
201603015  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9100.0,9100.0,1.0,Y,F0075,AUOL8A,201,102
201603016  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,1.0,9100.0,9100.0,1.0,N,F0075,AUOL8A,201,102
201603017  ,0001,6100215-A-C01,軸封基本維修,BXM2000C,1.0,22000.0,22000.0,1.0,Y,O0057,竑瑞,203,107
201603018  ,0001,6100039-E-C02,軸封基本維修+新軸承結構,AXC0134C/W-X00539,1.0,158000.0,158000.0,1.0,N,F0065,AUOL4A,201,102
201603019  ,0001,6100039-E-C02,軸封基本維修+新軸承結構,AXC0134C/W-X00539,1.0,100000.0,100000.0,1.0,Y,F0081,業實,202,102
201603020  ,0001,6100114-A-C01,軸封基本維修,AXS0030C/AL2040,2.0,9650.0,19300.0,1.0,Y,F0070,AUOL6A,201,102
201604001  ,0001,6100214-D-C01,軸封基本維修+軸心+導磁環,AXR0076/132656 C58883/E,1.0,75000.0,75000.0,1.0,Y,O0087,歐文國際,203,103
201604002  ,0001,6100203-C-C01,軸封基本維修+導磁環,AXC0176A / 68900E 126235K,1.0,150000.0,150000.0,1.0,Y,F0014,INX-T1,201,102
201604003  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,37000.0,1.0,Y,F0076,聯毅,202,101
201604004  ,0001,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,8.0,0.0,0.0,32.2,Y,F0001,AMAT,202,102
201604005  ,0001,6100212-D-C01,軸封基本維修+軸心+導磁環,ACH0050C / AFS420/01,1.0,25000.0,25000.0,1.0,Y,S0097,亞太優勢,201,101
201604006  ,0001,6100209-C-C01,軸封基本維修+導磁環,AXH0120C/69554D,1.0,79000.0,79000.0,1.0,Y,F0089,優貝克,222,102
201604007  ,0001,6100093-E-C02,軸封基本維修+外殼+內導磁環+外導磁環,BXC3375C/52-121237D,1.0,71000.0,71000.0,1.0,Y,S0002,UMC 8AB,201,101
201604008  ,0001,311000807,軸心,(SUS420)X280G010,1.0,6400.0,12800.0,1.0,Y,F0073,AUOL7A,201,102
201604008  ,0002,311000253,軸心,X280A199(3402),1.0,6400.0,12800.0,1.0,Y,F0073,AUOL7A,201,102
201604009  ,0001,6100215-E-C01,軸封維修(統包),BXM2000C/ NA,2.0,22000.0,44000.0,1.0,Y,O0057,竑瑞,203,107
201604010  ,0001,6100043-A-C05,軸封基本維修,AXS0020C/XNS0020CNX00001,2.0,25000.0,50000.0,1.0,Y,S0015,新唐,201,101
201604011  ,0001,6100170-E-C02,軸封基本維修+軸心修改,AXS0030C/XXS0030CMR00002,21.0,0.0,0.0,32.27,Y,F0001,AMAT,202,102
201604012  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,37000.0,1.0,Y,F0076,聯毅,202,101
201604013  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,6.0,9100.0,54600.0,1.0,Y,F0073,AUOL7A,201,102
201604014  ,0001,6100182-F-000,軸封基本維修+軸心+墊圈+軸封,BXS3156A/1180900,1.0,124000.0,124000.0,1.0,Y,O0091,瑞品思科技,203,107
201605001  ,0001,6100092-C-F01,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A,3.0,34000.0,102000.0,1.0,Y,F0076,聯毅,202,101
201605002  ,0001,6100216-C-C01,軸封基本維修+導磁環,AXT0145C/ NA,1.0,450000.0,450000.0,1.0,Y,P0063,AUOL5A,201,102
201605003  ,0001,6100217-C-F02,軸封基本維修+導磁環,BXS0875C / 16010305,1.0,28400.0,28400.0,1.0,Y,O0002,貫旭,202,107
201605004  ,0002,6100062-B-C02,軸封基本維修+軸心,BXS2000A/54-117147B,1.0,44000.0,44000.0,1.0,Y,O0027,佶聖,202,101
201605005  ,0001,6100187-A-C02,軸封基本維修,BXR1500W/57-133133K,1.0,0.0,0.0,1.0,Y,L0005,璨圓光電,201,103
201605006  ,0001,6100061-A-F01,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,1.0,37000.0,37000.0,1.0,Y,F0076,聯毅,202,101
201605007  ,0001,311000807,軸心,(SUS420)X280G010,12.0,6400.0,76800.0,1.0,Y,F0073,AUOL7A,201,102
201605008  ,0001,6100169-A-000,軸封基本維修,XXH0100W/AL1340,1.0,990000.0,990000.0,1.0,Y,P0002,瀚宇彩晶,201,102
201605009  ,0001,6100037-A-C01,軸封基本維修,AXS0030W/AL2710,4.0,9100.0,36400.0,1.0,Y,F0073,AUOL7A,201,102
201605010  ,0001,6100163-C-C02,軸封基本維修+導磁環,AXH0075C/52-121609A,1.0,65000.0,65000.0,1.0,Y,F0005,INX-1,201,102
201605011  ,0001,6100220-C-C01,軸封基本維修+導磁環,ACH0024C / 52-133097B-D13746,1.0,19000.0,60800.0,1.0,Y,F0081,業實,202,102
