order quantity,price per unit,Log (price per unit),Total_in_NTD,item_name,規格,Customer,By_way,Types,Deal
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,34000.0,10.4341158035983,34000.0,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,聯毅,SEMI,國內設備商,1.0
1.0,38800.0,10.566175525611365,38800.0,軸封基本維修+內軸心,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,20500.0,9.9281801651265,20500.0,軸封基本維修+軸心,AXS0065C/W-X02875,INX-4,DISPLAY,國內終端,1.0
1.0,34000.0,10.4341158035983,34000.0,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,聯毅,SEMI,國內設備商,1.0
1.0,34000.0,10.4341158035983,34000.0,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,51300.0,10.845446031158861,51300.0,軸封基本維修,AXC0075C/32401B、E,力積電,SEMI,國內終端,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,30000.0,10.308952660644293,30000.0,軸封基本維修,AXC0042C/63742B/63742C,力積電,SEMI,國內終端,1.0
1.0,24000.0,10.085809109330082,24000.0,軸封基本維修,AXS0020C/XNS0020CNX00001,新唐,SEMI,國內終端,1.0
1.0,29300.0,10.285342795005159,57000.0,軸封基本維修+軸心,AXS0020W/XXS0020WMR00001,新唐,SEMI,國內終端,1.0
1.0,28200.0,10.247077256926206,57000.0,軸封基本維修+導磁環,AXS0020W/XXS0020WMR00001,新唐,SEMI,國內終端,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,84000.0,11.33857207782545,84000.0,軸封基本維修+改裝+外軸心,BXC0750C/22-354675-00A,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL1260,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL1260,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030C/AL1230,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL1260,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030C/AL1230,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,6400.0,8.764053269347762,6400.0,軸心,(SUS420)X280G010,AUOL6A,DISPLAY,國內終端,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,435000.0,12.983101310070822,435000.0,軸封基本維修(統包),XXH0100C/AL2260,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,325000.0,12.691580461311874,325000.0,軸封基本維修(統包),XXH0100C/AL2250,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,65000.0,11.082142548877775,65000.0,分割器模組基本維修,102106760(H2000-10/5-H200-340-MS50-RH),AGS-台灣,DISPLAY,國內設備商,1.0
1.0,12500.0,9.433483923290392,12500.0,軸封基本維修,AXS0006C/63739Z,力積電,SEMI,國內終端,0.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2290,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2290,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2290,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2290,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030C/AL1230,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030C/AL1230,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,37000.0,10.51867319162636,37000.0,軸封基本維修+中空軸心+中空導磁環,BXC1500C/BCM1500C+ABS0006C,TSMC-8,SEMI,國內終端,0.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
3.0,9100.0,9.116029692504942,36400.0,軸封基本維修,AXS0030W/AL2710,AUOL6A,DISPLAY,國內終端,1.0
1.0,9100.0,9.116029692504942,36400.0,軸封基本維修,DXS0030W/DXS0030WMR00001,AUOL6A,DISPLAY,國內終端,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL2710,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
4.0,25000.0,10.126631103850338,100000.0,軸封維修(統包)+改裝測漏檢知(依拆解評估是否增加一顆6006zz軸承),AXS0030W/AL3851,恆顥,DISPLAY,國內終端,1.0
1.0,34000.0,10.4341158035983,34000.0,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,聯毅,SEMI,國內設備商,1.0
1.0,435000.0,12.983101310070822,435000.0,軸封基本維修(統包),XXH0100C/AL2260,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,325000.0,12.691580461311874,325000.0,軸封基本維修(統包),XXH0100C/AL2250,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,51300.0,10.845446031158861,51300.0,軸封基本維修,AXC0075C/32401B、D、E,力積電,SEMI,國內終端,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,134100.0,11.80634106926977,134100.0,軸封基本維修+軸心+導磁環,AXH0070C/45256A,INX-4,DISPLAY,國內終端,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,32800.0,10.398183794372235,32800.0,軸封基本維修,AXC0050C/10C-22042400 FOR 聯毅,聯毅,SEMI,國內設備商,1.0
1.0,34000.0,10.4341158035983,34000.0,軸封基本維修+導磁環,BCM1000C/22-286915-00A/22-397496-00A/22-397496-00B,聯毅,SEMI,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL1240,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,14000.0,9.546812608597396,14000.0,軸封基本維修(統包),AXS0030W/AL1240,AGS-台灣,DISPLAY,國內設備商,1.0
1.0,65000.0,11.082142548877775,65000.0,分割器模組基本維修,102106760(H2000-10/5-H200-340-MS50-RH),AGS-台灣,DISPLAY,國內設備商,1.0
1.0,10500.0,9.259130536145614,21000.0,軸封基本維修+導磁環,AXS0020W/52-133790E,政昊科技,OTHERS,國內代理商,1.0
1.0,10500.0,9.259130536145614,21000.0,軸封基本維修+導磁環,AXS0020W/52-133790E,政昊科技,OTHERS,國內代理商,1.0
1.0,10500.0,9.259130536145614,63000.0,軸封基本維修+導磁環,AXS0020W/52-133790E,政昊科技,OTHERS,國內代理商,1.0
1.0,10500.0,9.259130536145614,63000.0,軸封基本維修+導磁環,AXS0020W/52-133790E,政昊科技,OTHERS,國內代理商,1.0
1.0,10500.0,9.259130536145614,63000.0,軸封基本維修+導磁環,AXS0020W/52-133790E,政昊科技,OTHERS,國內代理商,1.0
